"Step","combined_9_GN1_1p - weights/sem","combined_9_GN1_1p - weights/sem__MIN","combined_9_GN1_1p - weights/sem__MAX","combined_10_GN1_1p - weights/sem","combined_10_GN1_1p - weights/sem__MIN","combined_10_GN1_1p - weights/sem__MAX","combined_8_GN1_1p - weights/sem","combined_8_GN1_1p - weights/sem__MIN","combined_8_GN1_1p - weights/sem__MAX","combined_7_GN1_1p - weights/sem","combined_7_GN1_1p - weights/sem__MIN","combined_7_GN1_1p - weights/sem__MAX","combined_6_GN1_1p - weights/sem","combined_6_GN1_1p - weights/sem__MIN","combined_6_GN1_1p - weights/sem__MAX","combined_5_GN1_1p - weights/sem","combined_5_GN1_1p - weights/sem__MIN","combined_5_GN1_1p - weights/sem__MAX","combined_4_GN1_1p - weights/sem","combined_4_GN1_1p - weights/sem__MIN","combined_4_GN1_1p - weights/sem__MAX","combined_3_GN1_1p - weights/sem","combined_3_GN1_1p - weights/sem__MIN","combined_3_GN1_1p - weights/sem__MAX","combined_2_GN1_1p - weights/sem","combined_2_GN1_1p - weights/sem__MIN","combined_2_GN1_1p - weights/sem__MAX","combined_1_GN1_1p - weights/sem","combined_1_GN1_1p - weights/sem__MIN","combined_1_GN1_1p - weights/sem__MAX"
"178","","","","","","","","","","","","","","","","1.4812284708023071","1.4812284708023071","1.4812284708023071","1.4871290922164917","1.4871290922164917","1.4871290922164917","1.5074737071990967","1.5074737071990967","1.5074737071990967","1.5743951797485352","1.5743951797485352","1.5743951797485352","1.4876035451889038","1.4876035451889038","1.4876035451889038"
"179","","","","","","","","","","","","","","","","1.4937041997909546","1.4937041997909546","1.4937041997909546","1.5122790336608887","1.5122790336608887","1.5122790336608887","1.5208885669708252","1.5208885669708252","1.5208885669708252","1.5548324584960938","1.5548324584960938","1.5548324584960938","1.4925812482833862","1.4925812482833862","1.4925812482833862"
"180","","","","","","","","","","","","","","","","1.4837428331375122","1.4837428331375122","1.4837428331375122","1.4745409488677979","1.4745409488677979","1.4745409488677979","1.5377109050750732","1.5377109050750732","1.5377109050750732","1.5373454093933105","1.5373454093933105","1.5373454093933105","1.4956028461456299","1.4956028461456299","1.4956028461456299"
"181","","","","","","","","","","","","","","","","1.4815616607666016","1.4815616607666016","1.4815616607666016","1.4610145092010498","1.4610145092010498","1.4610145092010498","1.52766752243042","1.52766752243042","1.52766752243042","1.528982400894165","1.528982400894165","1.528982400894165","1.4701244831085205","1.4701244831085205","1.4701244831085205"
"182","","","","","","","","","","","","","","","","1.4799160957336426","1.4799160957336426","1.4799160957336426","1.4683221578598022","1.4683221578598022","1.4683221578598022","1.51472806930542","1.51472806930542","1.51472806930542","1.5329034328460693","1.5329034328460693","1.5329034328460693","1.464496374130249","1.464496374130249","1.464496374130249"
"183","","","","","","","","","","","","","","","","1.4565646648406982","1.4565646648406982","1.4565646648406982","1.4905054569244385","1.4905054569244385","1.4905054569244385","1.5048105716705322","1.5048105716705322","1.5048105716705322","1.524029016494751","1.524029016494751","1.524029016494751","1.466928482055664","1.466928482055664","1.466928482055664"
"184","","","","","","","","","","","","","","","","1.4658451080322266","1.4658451080322266","1.4658451080322266","1.480458378791809","1.480458378791809","1.480458378791809","1.4887839555740356","1.4887839555740356","1.4887839555740356","1.5354067087173462","1.5354067087173462","1.5354067087173462","1.487496018409729","1.487496018409729","1.487496018409729"
"185","","","","","","","","","","","","","","","","1.466120719909668","1.466120719909668","1.466120719909668","1.474335789680481","1.474335789680481","1.474335789680481","1.4922198057174683","1.4922198057174683","1.4922198057174683","1.553421139717102","1.553421139717102","1.553421139717102","1.4526313543319702","1.4526313543319702","1.4526313543319702"
"186","","","","","","","","","","","","","","","","1.4751604795455933","1.4751604795455933","1.4751604795455933","1.455013632774353","1.455013632774353","1.455013632774353","1.4978443384170532","1.4978443384170532","1.4978443384170532","1.5465648174285889","1.5465648174285889","1.5465648174285889","1.4483329057693481","1.4483329057693481","1.4483329057693481"
"187","","","","","","","","","","","","","","","","1.4707578420639038","1.4707578420639038","1.4707578420639038","1.4576120376586914","1.4576120376586914","1.4576120376586914","1.5226939916610718","1.5226939916610718","1.5226939916610718","1.5429648160934448","1.5429648160934448","1.5429648160934448","1.451259970664978","1.451259970664978","1.451259970664978"
"188","","","","","","","","","","","","","","","","1.457273006439209","1.457273006439209","1.457273006439209","1.4904347658157349","1.4904347658157349","1.4904347658157349","1.5241678953170776","1.5241678953170776","1.5241678953170776","1.5459811687469482","1.5459811687469482","1.5459811687469482","1.478036880493164","1.478036880493164","1.478036880493164"
"189","","","","","","","","","","","","","","","","1.4653648138046265","1.4653648138046265","1.4653648138046265","1.4975364208221436","1.4975364208221436","1.4975364208221436","1.5116913318634033","1.5116913318634033","1.5116913318634033","1.5544509887695312","1.5544509887695312","1.5544509887695312","1.4715962409973145","1.4715962409973145","1.4715962409973145"
"190","","","","","","","","","","","","","","","","1.4751977920532227","1.4751977920532227","1.4751977920532227","1.4744837284088135","1.4744837284088135","1.4744837284088135","1.5286873579025269","1.5286873579025269","1.5286873579025269","1.5466442108154297","1.5466442108154297","1.5466442108154297","1.4905390739440918","1.4905390739440918","1.4905390739440918"
"191","","","","","","","","","","","","","","","","1.4470223188400269","1.4470223188400269","1.4470223188400269","1.4766446352005005","1.4766446352005005","1.4766446352005005","1.5184293985366821","1.5184293985366821","1.5184293985366821","1.5520014762878418","1.5520014762878418","1.5520014762878418","1.489126205444336","1.489126205444336","1.489126205444336"
"192","","","","","","","","","","","","","","","","1.454342007637024","1.454342007637024","1.454342007637024","1.4741511344909668","1.4741511344909668","1.4741511344909668","1.545572280883789","1.545572280883789","1.545572280883789","1.5300184488296509","1.5300184488296509","1.5300184488296509","1.4565389156341553","1.4565389156341553","1.4565389156341553"
"193","","","","","","","","","","","","","","","","1.4403541088104248","1.4403541088104248","1.4403541088104248","1.4866809844970703","1.4866809844970703","1.4866809844970703","1.5379835367202759","1.5379835367202759","1.5379835367202759","1.5200984477996826","1.5200984477996826","1.5200984477996826","1.4560668468475342","1.4560668468475342","1.4560668468475342"
"194","","","","","","","","","","","","","","","","1.4394242763519287","1.4394242763519287","1.4394242763519287","1.453054666519165","1.453054666519165","1.453054666519165","1.5255690813064575","1.5255690813064575","1.5255690813064575","1.5010030269622803","1.5010030269622803","1.5010030269622803","1.4423880577087402","1.4423880577087402","1.4423880577087402"
"195","","","","","","","","","","","","","","","","1.4575897455215454","1.4575897455215454","1.4575897455215454","1.4760775566101074","1.4760775566101074","1.4760775566101074","1.5403672456741333","1.5403672456741333","1.5403672456741333","1.5207250118255615","1.5207250118255615","1.5207250118255615","1.4282487630844116","1.4282487630844116","1.4282487630844116"
"196","","","","","","","","","","","","","","","","1.4795336723327637","1.4795336723327637","1.4795336723327637","1.4915302991867065","1.4915302991867065","1.4915302991867065","1.531175136566162","1.531175136566162","1.531175136566162","1.538011074066162","1.538011074066162","1.538011074066162","1.4273098707199097","1.4273098707199097","1.4273098707199097"
"197","","","","","","","","","","","","","","","","1.4577337503433228","1.4577337503433228","1.4577337503433228","1.4695051908493042","1.4695051908493042","1.4695051908493042","1.5127884149551392","1.5127884149551392","1.5127884149551392","1.541805624961853","1.541805624961853","1.541805624961853","1.4472761154174805","1.4472761154174805","1.4472761154174805"
"198","","","","","","","","","","","","","","","","1.4269331693649292","1.4269331693649292","1.4269331693649292","1.4515596628189087","1.4515596628189087","1.4515596628189087","1.510744571685791","1.510744571685791","1.510744571685791","1.5563286542892456","1.5563286542892456","1.5563286542892456","1.4541270732879639","1.4541270732879639","1.4541270732879639"
"199","","","","","","","","","","","","","","","","1.4165129661560059","1.4165129661560059","1.4165129661560059","1.458592414855957","1.458592414855957","1.458592414855957","1.504854440689087","1.504854440689087","1.504854440689087","1.538429856300354","1.538429856300354","1.538429856300354","1.458983063697815","1.458983063697815","1.458983063697815"
