"Step","combined_9_GN1_1p - weights/vad","combined_9_GN1_1p - weights/vad__MIN","combined_9_GN1_1p - weights/vad__MAX","combined_10_GN1_1p - weights/vad","combined_10_GN1_1p - weights/vad__MIN","combined_10_GN1_1p - weights/vad__MAX","combined_8_GN1_1p - weights/vad","combined_8_GN1_1p - weights/vad__MIN","combined_8_GN1_1p - weights/vad__MAX","combined_7_GN1_1p - weights/vad","combined_7_GN1_1p - weights/vad__MIN","combined_7_GN1_1p - weights/vad__MAX","combined_6_GN1_1p - weights/vad","combined_6_GN1_1p - weights/vad__MIN","combined_6_GN1_1p - weights/vad__MAX","combined_5_GN1_1p - weights/vad","combined_5_GN1_1p - weights/vad__MIN","combined_5_GN1_1p - weights/vad__MAX","combined_4_GN1_1p - weights/vad","combined_4_GN1_1p - weights/vad__MIN","combined_4_GN1_1p - weights/vad__MAX","combined_3_GN1_1p - weights/vad","combined_3_GN1_1p - weights/vad__MIN","combined_3_GN1_1p - weights/vad__MAX","combined_2_GN1_1p - weights/vad","combined_2_GN1_1p - weights/vad__MIN","combined_2_GN1_1p - weights/vad__MAX","combined_1_GN1_1p - weights/vad","combined_1_GN1_1p - weights/vad__MIN","combined_1_GN1_1p - weights/vad__MAX"
"157","","","","","","","","","","","","","","","","0.70792555809021","0.70792555809021","0.70792555809021","0.7025467157363892","0.7025467157363892","0.7025467157363892","0.7021849751472473","0.7021849751472473","0.7021849751472473","0.737959086894989","0.737959086894989","0.737959086894989","0.6893267631530762","0.6893267631530762","0.6893267631530762"
"158","","","","","","","","","","","","","","","","0.6978480815887451","0.6978480815887451","0.6978480815887451","0.6898232698440552","0.6898232698440552","0.6898232698440552","0.6996470093727112","0.6996470093727112","0.6996470093727112","0.7270293831825256","0.7270293831825256","0.7270293831825256","0.7195836901664734","0.7195836901664734","0.7195836901664734"
"159","","","","","","","","","","","","","","","","0.7040753960609436","0.7040753960609436","0.7040753960609436","0.729161262512207","0.729161262512207","0.729161262512207","0.6814658641815186","0.6814658641815186","0.6814658641815186","0.7445396184921265","0.7445396184921265","0.7445396184921265","0.7292054295539856","0.7292054295539856","0.7292054295539856"
"160","","","","","","","","","","","","","","","","0.7175331115722656","0.7175331115722656","0.7175331115722656","0.7157877683639526","0.7157877683639526","0.7157877683639526","0.6651190519332886","0.6651190519332886","0.6651190519332886","0.7530961036682129","0.7530961036682129","0.7530961036682129","0.7242781519889832","0.7242781519889832","0.7242781519889832"
"161","","","","","","","","","","","","","","","","0.7254639267921448","0.7254639267921448","0.7254639267921448","0.7169262766838074","0.7169262766838074","0.7169262766838074","0.6692889332771301","0.6692889332771301","0.6692889332771301","0.7497669458389282","0.7497669458389282","0.7497669458389282","0.713675320148468","0.713675320148468","0.713675320148468"
"162","","","","","","","","","","","","","","","","0.7183072566986084","0.7183072566986084","0.7183072566986084","0.7239204049110413","0.7239204049110413","0.7239204049110413","0.6673644781112671","0.6673644781112671","0.6673644781112671","0.7565560936927795","0.7565560936927795","0.7565560936927795","0.7103980779647827","0.7103980779647827","0.7103980779647827"
"163","","","","","","","","","","","","","","","","0.7272753715515137","0.7272753715515137","0.7272753715515137","0.7054675221443176","0.7054675221443176","0.7054675221443176","0.6492958068847656","0.6492958068847656","0.6492958068847656","0.7424720525741577","0.7424720525741577","0.7424720525741577","0.6888182163238525","0.6888182163238525","0.6888182163238525"
"164","","","","","","","","","","","","","","","","0.7240768074989319","0.7240768074989319","0.7240768074989319","0.6915215253829956","0.6915215253829956","0.6915215253829956","0.6599938273429871","0.6599938273429871","0.6599938273429871","0.7299631834030151","0.7299631834030151","0.7299631834030151","0.6925594210624695","0.6925594210624695","0.6925594210624695"
"165","","","","","","","","","","","","","","","","0.7204118371009827","0.7204118371009827","0.7204118371009827","0.6943287253379822","0.6943287253379822","0.6943287253379822","0.6793145537376404","0.6793145537376404","0.6793145537376404","0.7155606150627136","0.7155606150627136","0.7155606150627136","0.6958796977996826","0.6958796977996826","0.6958796977996826"
"166","","","","","","","","","","","","","","","","0.7535242438316345","0.7535242438316345","0.7535242438316345","0.7003889083862305","0.7003889083862305","0.7003889083862305","0.6910215616226196","0.6910215616226196","0.6910215616226196","0.7422358393669128","0.7422358393669128","0.7422358393669128","0.6876329183578491","0.6876329183578491","0.6876329183578491"
"167","","","","","","","","","","","","","","","","0.7740156054496765","0.7740156054496765","0.7740156054496765","0.696314811706543","0.696314811706543","0.696314811706543","0.7108883261680603","0.7108883261680603","0.7108883261680603","0.7525826692581177","0.7525826692581177","0.7525826692581177","0.6911318302154541","0.6911318302154541","0.6911318302154541"
"168","","","","","","","","","","","","","","","","0.7799439430236816","0.7799439430236816","0.7799439430236816","0.7138855457305908","0.7138855457305908","0.7138855457305908","0.7182406783103943","0.7182406783103943","0.7182406783103943","0.7767844796180725","0.7767844796180725","0.7767844796180725","0.6973226070404053","0.6973226070404053","0.6973226070404053"
"169","","","","","","","","","","","","","","","","0.7741191387176514","0.7741191387176514","0.7741191387176514","0.72242671251297","0.72242671251297","0.72242671251297","0.701157808303833","0.701157808303833","0.701157808303833","0.7767971754074097","0.7767971754074097","0.7767971754074097","0.7171729803085327","0.7171729803085327","0.7171729803085327"
"170","","","","","","","","","","","","","","","","0.7776928544044495","0.7776928544044495","0.7776928544044495","0.7373824715614319","0.7373824715614319","0.7373824715614319","0.7077797055244446","0.7077797055244446","0.7077797055244446","0.7777178287506104","0.7777178287506104","0.7777178287506104","0.7348234057426453","0.7348234057426453","0.7348234057426453"
"171","","","","","","","","","","","","","","","","0.799954354763031","0.799954354763031","0.799954354763031","0.7301793694496155","0.7301793694496155","0.7301793694496155","0.71877521276474","0.71877521276474","0.71877521276474","0.7451254725456238","0.7451254725456238","0.7451254725456238","0.731029212474823","0.731029212474823","0.731029212474823"
"172","","","","","","","","","","","","","","","","0.8241883516311646","0.8241883516311646","0.8241883516311646","0.7166280746459961","0.7166280746459961","0.7166280746459961","0.7090596556663513","0.7090596556663513","0.7090596556663513","0.7426358461380005","0.7426358461380005","0.7426358461380005","0.7492265701293945","0.7492265701293945","0.7492265701293945"
"173","","","","","","","","","","","","","","","","0.8284602165222168","0.8284602165222168","0.8284602165222168","0.7463589906692505","0.7463589906692505","0.7463589906692505","0.7381476163864136","0.7381476163864136","0.7381476163864136","0.7541986107826233","0.7541986107826233","0.7541986107826233","0.7423636317253113","0.7423636317253113","0.7423636317253113"
"174","","","","","","","","","","","","","","","","0.8180178999900818","0.8180178999900818","0.8180178999900818","0.757201611995697","0.757201611995697","0.757201611995697","0.7320893406867981","0.7320893406867981","0.7320893406867981","0.7770816087722778","0.7770816087722778","0.7770816087722778","0.7246525883674622","0.7246525883674622","0.7246525883674622"
"175","","","","","","","","","","","","","","","","0.7546024322509766","0.7546024322509766","0.7546024322509766","0.7291994690895081","0.7291994690895081","0.7291994690895081","0.739473819732666","0.739473819732666","0.739473819732666","0.7791872620582581","0.7791872620582581","0.7791872620582581","0.7304489612579346","0.7304489612579346","0.7304489612579346"
"176","","","","","","","","","","","","","","","","0.7518717050552368","0.7518717050552368","0.7518717050552368","0.7060031890869141","0.7060031890869141","0.7060031890869141","0.7509479522705078","0.7509479522705078","0.7509479522705078","0.7880138754844666","0.7880138754844666","0.7880138754844666","0.7289513349533081","0.7289513349533081","0.7289513349533081"
"177","","","","","","","","","","","","","","","","0.7588127255439758","0.7588127255439758","0.7588127255439758","0.7159783840179443","0.7159783840179443","0.7159783840179443","0.7253255248069763","0.7253255248069763","0.7253255248069763","0.7605374455451965","0.7605374455451965","0.7605374455451965","0.7240138649940491","0.7240138649940491","0.7240138649940491"
"178","","","","","","","","","","","","","","","","0.7919079065322876","0.7919079065322876","0.7919079065322876","0.7358362078666687","0.7358362078666687","0.7358362078666687","0.7230902910232544","0.7230902910232544","0.7230902910232544","0.7363991737365723","0.7363991737365723","0.7363991737365723","0.7216890454292297","0.7216890454292297","0.7216890454292297"
"179","","","","","","","","","","","","","","","","0.7696892023086548","0.7696892023086548","0.7696892023086548","0.712699294090271","0.712699294090271","0.712699294090271","0.7255160212516785","0.7255160212516785","0.7255160212516785","0.7510011792182922","0.7510011792182922","0.7510011792182922","0.7017406821250916","0.7017406821250916","0.7017406821250916"
"180","","","","","","","","","","","","","","","","0.7621995806694031","0.7621995806694031","0.7621995806694031","0.7251734137535095","0.7251734137535095","0.7251734137535095","0.7160949110984802","0.7160949110984802","0.7160949110984802","0.7865249514579773","0.7865249514579773","0.7865249514579773","0.7139614820480347","0.7139614820480347","0.7139614820480347"
"181","","","","","","","","","","","","","","","","0.777457594871521","0.777457594871521","0.777457594871521","0.7328080534934998","0.7328080534934998","0.7328080534934998","0.7441678643226624","0.7441678643226624","0.7441678643226624","0.8219226002693176","0.8219226002693176","0.8219226002693176","0.753067672252655","0.753067672252655","0.753067672252655"
"182","","","","","","","","","","","","","","","","0.7853465676307678","0.7853465676307678","0.7853465676307678","0.7372144460678101","0.7372144460678101","0.7372144460678101","0.7496378421783447","0.7496378421783447","0.7496378421783447","0.8055257201194763","0.8055257201194763","0.8055257201194763","0.7708670496940613","0.7708670496940613","0.7708670496940613"
"183","","","","","","","","","","","","","","","","0.7986329793930054","0.7986329793930054","0.7986329793930054","0.7163447737693787","0.7163447737693787","0.7163447737693787","0.7451598644256592","0.7451598644256592","0.7451598644256592","0.8077477812767029","0.8077477812767029","0.8077477812767029","0.7683302164077759","0.7683302164077759","0.7683302164077759"
"184","","","","","","","","","","","","","","","","0.7920193672180176","0.7920193672180176","0.7920193672180176","0.7231972813606262","0.7231972813606262","0.7231972813606262","0.7537423968315125","0.7537423968315125","0.7537423968315125","0.7955359816551208","0.7955359816551208","0.7955359816551208","0.7476264238357544","0.7476264238357544","0.7476264238357544"
"185","","","","","","","","","","","","","","","","0.7850735187530518","0.7850735187530518","0.7850735187530518","0.7281702756881714","0.7281702756881714","0.7281702756881714","0.7446500062942505","0.7446500062942505","0.7446500062942505","0.7875639200210571","0.7875639200210571","0.7875639200210571","0.7799489498138428","0.7799489498138428","0.7799489498138428"
"186","","","","","","","","","","","","","","","","0.777586042881012","0.777586042881012","0.777586042881012","0.757697343826294","0.757697343826294","0.757697343826294","0.748062789440155","0.748062789440155","0.748062789440155","0.7902255058288574","0.7902255058288574","0.7902255058288574","0.7753137946128845","0.7753137946128845","0.7753137946128845"
"187","","","","","","","","","","","","","","","","0.804945707321167","0.804945707321167","0.804945707321167","0.7733880281448364","0.7733880281448364","0.7733880281448364","0.7225599884986877","0.7225599884986877","0.7225599884986877","0.7822436094284058","0.7822436094284058","0.7822436094284058","0.7671442627906799","0.7671442627906799","0.7671442627906799"
"188","","","","","","","","","","","","","","","","0.8207743763923645","0.8207743763923645","0.8207743763923645","0.7439001798629761","0.7439001798629761","0.7439001798629761","0.7288835048675537","0.7288835048675537","0.7288835048675537","0.764148473739624","0.764148473739624","0.764148473739624","0.7220367789268494","0.7220367789268494","0.7220367789268494"
"189","","","","","","","","","","","","","","","","0.8175861835479736","0.8175861835479736","0.8175861835479736","0.7460110187530518","0.7460110187530518","0.7460110187530518","0.748654842376709","0.748654842376709","0.748654842376709","0.7616918087005615","0.7616918087005615","0.7616918087005615","0.7363695502281189","0.7363695502281189","0.7363695502281189"
"190","","","","","","","","","","","","","","","","0.819209098815918","0.819209098815918","0.819209098815918","0.7738929986953735","0.7738929986953735","0.7738929986953735","0.7278140783309937","0.7278140783309937","0.7278140783309937","0.8036844730377197","0.8036844730377197","0.8036844730377197","0.7162057757377625","0.7162057757377625","0.7162057757377625"
"191","","","","","","","","","","","","","","","","0.8415420055389404","0.8415420055389404","0.8415420055389404","0.774682343006134","0.774682343006134","0.774682343006134","0.7289788126945496","0.7289788126945496","0.7289788126945496","0.8087968826293945","0.8087968826293945","0.8087968826293945","0.7282654643058777","0.7282654643058777","0.7282654643058777"
"192","","","","","","","","","","","","","","","","0.8164576888084412","0.8164576888084412","0.8164576888084412","0.7898268103599548","0.7898268103599548","0.7898268103599548","0.7065753936767578","0.7065753936767578","0.7065753936767578","0.8308210372924805","0.8308210372924805","0.8308210372924805","0.7543184757232666","0.7543184757232666","0.7543184757232666"
"193","","","","","","","","","","","","","","","","0.8324059844017029","0.8324059844017029","0.8324059844017029","0.773890495300293","0.773890495300293","0.773890495300293","0.7115179300308228","0.7115179300308228","0.7115179300308228","0.8532096743583679","0.8532096743583679","0.8532096743583679","0.7714333534240723","0.7714333534240723","0.7714333534240723"
"194","","","","","","","","","","","","","","","","0.8450706005096436","0.8450706005096436","0.8450706005096436","0.8008878827095032","0.8008878827095032","0.8008878827095032","0.7244287729263306","0.7244287729263306","0.7244287729263306","0.8644118905067444","0.8644118905067444","0.8644118905067444","0.797152578830719","0.797152578830719","0.797152578830719"
"195","","","","","","","","","","","","","","","","0.8355928659439087","0.8355928659439087","0.8355928659439087","0.7724757194519043","0.7724757194519043","0.7724757194519043","0.6946641802787781","0.6946641802787781","0.6946641802787781","0.830512285232544","0.830512285232544","0.830512285232544","0.817466676235199","0.817466676235199","0.817466676235199"
"196","","","","","","","","","","","","","","","","0.8088861107826233","0.8088861107826233","0.8088861107826233","0.7535974383354187","0.7535974383354187","0.7535974383354187","0.7005186080932617","0.7005186080932617","0.7005186080932617","0.8114981055259705","0.8114981055259705","0.8114981055259705","0.8311384320259094","0.8311384320259094","0.8311384320259094"
"197","","","","","","","","","","","","","","","","0.8225069046020508","0.8225069046020508","0.8225069046020508","0.7801254987716675","0.7801254987716675","0.7801254987716675","0.7517997622489929","0.7517997622489929","0.7517997622489929","0.8084632158279419","0.8084632158279419","0.8084632158279419","0.795139491558075","0.795139491558075","0.795139491558075"
"198","","","","","","","","","","","","","","","","0.8560487627983093","0.8560487627983093","0.8560487627983093","0.7953206300735474","0.7953206300735474","0.7953206300735474","0.7617110013961792","0.7617110013961792","0.7617110013961792","0.7897945046424866","0.7897945046424866","0.7897945046424866","0.7748732566833496","0.7748732566833496","0.7748732566833496"
"199","","","","","","","","","","","","","","","","0.881171703338623","0.881171703338623","0.881171703338623","0.7780206203460693","0.7780206203460693","0.7780206203460693","0.7464902400970459","0.7464902400970459","0.7464902400970459","0.8005645275115967","0.8005645275115967","0.8005645275115967","0.7755652666091919","0.7755652666091919","0.7755652666091919"
