"Step","combined_9_GN1_1p - weights/ekman","combined_9_GN1_1p - weights/ekman__MIN","combined_9_GN1_1p - weights/ekman__MAX","combined_10_GN1_1p - weights/ekman","combined_10_GN1_1p - weights/ekman__MIN","combined_10_GN1_1p - weights/ekman__MAX","combined_8_GN1_1p - weights/ekman","combined_8_GN1_1p - weights/ekman__MIN","combined_8_GN1_1p - weights/ekman__MAX","combined_7_GN1_1p - weights/ekman","combined_7_GN1_1p - weights/ekman__MIN","combined_7_GN1_1p - weights/ekman__MAX","combined_6_GN1_1p - weights/ekman","combined_6_GN1_1p - weights/ekman__MIN","combined_6_GN1_1p - weights/ekman__MAX","combined_5_GN1_1p - weights/ekman","combined_5_GN1_1p - weights/ekman__MIN","combined_5_GN1_1p - weights/ekman__MAX","combined_4_GN1_1p - weights/ekman","combined_4_GN1_1p - weights/ekman__MIN","combined_4_GN1_1p - weights/ekman__MAX","combined_3_GN1_1p - weights/ekman","combined_3_GN1_1p - weights/ekman__MIN","combined_3_GN1_1p - weights/ekman__MAX","combined_2_GN1_1p - weights/ekman","combined_2_GN1_1p - weights/ekman__MIN","combined_2_GN1_1p - weights/ekman__MAX","combined_1_GN1_1p - weights/ekman","combined_1_GN1_1p - weights/ekman__MIN","combined_1_GN1_1p - weights/ekman__MAX"
"158","","","","","","","","","","","","","","","","0.7880073189735413","0.7880073189735413","0.7880073189735413","0.8139005899429321","0.8139005899429321","0.8139005899429321","0.7880454659461975","0.7880454659461975","0.7880454659461975","0.7421297430992126","0.7421297430992126","0.7421297430992126","0.8015562891960144","0.8015562891960144","0.8015562891960144"
"159","","","","","","","","","","","","","","","","0.797034502029419","0.797034502029419","0.797034502029419","0.7962396740913391","0.7962396740913391","0.7962396740913391","0.7994579076766968","0.7994579076766968","0.7994579076766968","0.7426799535751343","0.7426799535751343","0.7426799535751343","0.7998100519180298","0.7998100519180298","0.7998100519180298"
"160","","","","","","","","","","","","","","","","0.788589358329773","0.788589358329773","0.788589358329773","0.8045604825019836","0.8045604825019836","0.8045604825019836","0.8174269795417786","0.8174269795417786","0.8174269795417786","0.7270336747169495","0.7270336747169495","0.7270336747169495","0.8164098858833313","0.8164098858833313","0.8164098858833313"
"161","","","","","","","","","","","","","","","","0.8053037524223328","0.8053037524223328","0.8053037524223328","0.806659996509552","0.806659996509552","0.806659996509552","0.803368091583252","0.803368091583252","0.803368091583252","0.7289599180221558","0.7289599180221558","0.7289599180221558","0.8304290771484375","0.8304290771484375","0.8304290771484375"
"162","","","","","","","","","","","","","","","","0.7928563356399536","0.7928563356399536","0.7928563356399536","0.8044726252555847","0.8044726252555847","0.8044726252555847","0.7885759472846985","0.7885759472846985","0.7885759472846985","0.7092905044555664","0.7092905044555664","0.7092905044555664","0.8192003965377808","0.8192003965377808","0.8192003965377808"
"163","","","","","","","","","","","","","","","","0.7719742059707642","0.7719742059707642","0.7719742059707642","0.8201186060905457","0.8201186060905457","0.8201186060905457","0.8039039969444275","0.8039039969444275","0.8039039969444275","0.7181735634803772","0.7181735634803772","0.7181735634803772","0.811785101890564","0.811785101890564","0.811785101890564"
"164","","","","","","","","","","","","","","","","0.778233528137207","0.778233528137207","0.778233528137207","0.818173885345459","0.818173885345459","0.818173885345459","0.8129900693893433","0.8129900693893433","0.8129900693893433","0.7209509611129761","0.7209509611129761","0.7209509611129761","0.8156304359436035","0.8156304359436035","0.8156304359436035"
"165","","","","","","","","","","","","","","","","0.7965657114982605","0.7965657114982605","0.7965657114982605","0.7970376014709473","0.7970376014709473","0.7970376014709473","0.7986295819282532","0.7986295819282532","0.7986295819282532","0.7148321866989136","0.7148321866989136","0.7148321866989136","0.8177543878555298","0.8177543878555298","0.8177543878555298"
"166","","","","","","","","","","","","","","","","0.7845473289489746","0.7845473289489746","0.7845473289489746","0.7893944978713989","0.7893944978713989","0.7893944978713989","0.7883721590042114","0.7883721590042114","0.7883721590042114","0.7110064029693604","0.7110064029693604","0.7110064029693604","0.8315067887306213","0.8315067887306213","0.8315067887306213"
"167","","","","","","","","","","","","","","","","0.7756080627441406","0.7756080627441406","0.7756080627441406","0.7946539521217346","0.7946539521217346","0.7946539521217346","0.7775781750679016","0.7775781750679016","0.7775781750679016","0.6918262243270874","0.6918262243270874","0.6918262243270874","0.8274011611938477","0.8274011611938477","0.8274011611938477"
"168","","","","","","","","","","","","","","","","0.7620532512664795","0.7620532512664795","0.7620532512664795","0.7947013974189758","0.7947013974189758","0.7947013974189758","0.7659859657287598","0.7659859657287598","0.7659859657287598","0.6926626563072205","0.6926626563072205","0.6926626563072205","0.820477306842804","0.820477306842804","0.820477306842804"
"169","","","","","","","","","","","","","","","","0.760032594203949","0.760032594203949","0.760032594203949","0.8005028367042542","0.8005028367042542","0.8005028367042542","0.7875897288322449","0.7875897288322449","0.7875897288322449","0.6944103240966797","0.6944103240966797","0.6944103240966797","0.8209783434867859","0.8209783434867859","0.8209783434867859"
"170","","","","","","","","","","","","","","","","0.7626867890357971","0.7626867890357971","0.7626867890357971","0.7943836450576782","0.7943836450576782","0.7943836450576782","0.7683229446411133","0.7683229446411133","0.7683229446411133","0.6962037086486816","0.6962037086486816","0.6962037086486816","0.8090522885322571","0.8090522885322571","0.8090522885322571"
"171","","","","","","","","","","","","","","","","0.7566847205162048","0.7566847205162048","0.7566847205162048","0.789071798324585","0.789071798324585","0.789071798324585","0.768672525882721","0.768672525882721","0.768672525882721","0.7015010118484497","0.7015010118484497","0.7015010118484497","0.8022931814193726","0.8022931814193726","0.8022931814193726"
"172","","","","","","","","","","","","","","","","0.7524082064628601","0.7524082064628601","0.7524082064628601","0.8020685911178589","0.8020685911178589","0.8020685911178589","0.7629145979881287","0.7629145979881287","0.7629145979881287","0.7077162265777588","0.7077162265777588","0.7077162265777588","0.7807231545448303","0.7807231545448303","0.7807231545448303"
"173","","","","","","","","","","","","","","","","0.7125219106674194","0.7125219106674194","0.7125219106674194","0.7855955362319946","0.7855955362319946","0.7855955362319946","0.7534045577049255","0.7534045577049255","0.7534045577049255","0.6952236890792847","0.6952236890792847","0.6952236890792847","0.7803627848625183","0.7803627848625183","0.7803627848625183"
"174","","","","","","","","","","","","","","","","0.7085577249526978","0.7085577249526978","0.7085577249526978","0.7814768552780151","0.7814768552780151","0.7814768552780151","0.7780371904373169","0.7780371904373169","0.7780371904373169","0.6802436709403992","0.6802436709403992","0.6802436709403992","0.7960597276687622","0.7960597276687622","0.7960597276687622"
"175","","","","","","","","","","","","","","","","0.7409152984619141","0.7409152984619141","0.7409152984619141","0.7824956774711609","0.7824956774711609","0.7824956774711609","0.7798566818237305","0.7798566818237305","0.7798566818237305","0.6657899618148804","0.6657899618148804","0.6657899618148804","0.7950659394264221","0.7950659394264221","0.7950659394264221"
"176","","","","","","","","","","","","","","","","0.7645205855369568","0.7645205855369568","0.7645205855369568","0.7978366613388062","0.7978366613388062","0.7978366613388062","0.7696256637573242","0.7696256637573242","0.7696256637573242","0.6672718524932861","0.6672718524932861","0.6672718524932861","0.8015130758285522","0.8015130758285522","0.8015130758285522"
"177","","","","","","","","","","","","","","","","0.7513874769210815","0.7513874769210815","0.7513874769210815","0.787237286567688","0.787237286567688","0.787237286567688","0.7723079323768616","0.7723079323768616","0.7723079323768616","0.6718819737434387","0.6718819737434387","0.6718819737434387","0.7938736081123352","0.7938736081123352","0.7938736081123352"
"178","","","","","","","","","","","","","","","","0.7268631458282471","0.7268631458282471","0.7268631458282471","0.7770347595214844","0.7770347595214844","0.7770347595214844","0.7694355249404907","0.7694355249404907","0.7694355249404907","0.6892058849334717","0.6892058849334717","0.6892058849334717","0.7907080054283142","0.7907080054283142","0.7907080054283142"
"179","","","","","","","","","","","","","","","","0.7366065979003906","0.7366065979003906","0.7366065979003906","0.7750219702720642","0.7750219702720642","0.7750219702720642","0.7535956501960754","0.7535956501960754","0.7535956501960754","0.6941665410995483","0.6941665410995483","0.6941665410995483","0.8056780099868774","0.8056780099868774","0.8056780099868774"
"180","","","","","","","","","","","","","","","","0.7540577054023743","0.7540577054023743","0.7540577054023743","0.8002863526344299","0.8002863526344299","0.8002863526344299","0.7461941242218018","0.7461941242218018","0.7461941242218018","0.6761300563812256","0.6761300563812256","0.6761300563812256","0.7904355525970459","0.7904355525970459","0.7904355525970459"
"181","","","","","","","","","","","","","","","","0.740980863571167","0.740980863571167","0.740980863571167","0.8061776161193848","0.8061776161193848","0.8061776161193848","0.7281644940376282","0.7281644940376282","0.7281644940376282","0.6490952372550964","0.6490952372550964","0.6490952372550964","0.7768070697784424","0.7768070697784424","0.7768070697784424"
"182","","","","","","","","","","","","","","","","0.7347375750541687","0.7347375750541687","0.7347375750541687","0.7944629788398743","0.7944629788398743","0.7944629788398743","0.7356340289115906","0.7356340289115906","0.7356340289115906","0.661571204662323","0.661571204662323","0.661571204662323","0.764636218547821","0.764636218547821","0.764636218547821"
"183","","","","","","","","","","","","","","","","0.7448026537895203","0.7448026537895203","0.7448026537895203","0.7931498885154724","0.7931498885154724","0.7931498885154724","0.7500298619270325","0.7500298619270325","0.7500298619270325","0.6682226657867432","0.6682226657867432","0.6682226657867432","0.7647416591644287","0.7647416591644287","0.7647416591644287"
"184","","","","","","","","","","","","","","","","0.742135763168335","0.742135763168335","0.742135763168335","0.7963442206382751","0.7963442206382751","0.7963442206382751","0.757473886013031","0.757473886013031","0.757473886013031","0.6690576672554016","0.6690576672554016","0.6690576672554016","0.7648768424987793","0.7648768424987793","0.7648768424987793"
"185","","","","","","","","","","","","","","","","0.7488061785697937","0.7488061785697937","0.7488061785697937","0.7974941730499268","0.7974941730499268","0.7974941730499268","0.7631306648254395","0.7631306648254395","0.7631306648254395","0.6590147614479065","0.6590147614479065","0.6590147614479065","0.7674195170402527","0.7674195170402527","0.7674195170402527"
"186","","","","","","","","","","","","","","","","0.7472535371780396","0.7472535371780396","0.7472535371780396","0.787289559841156","0.787289559841156","0.787289559841156","0.7540932297706604","0.7540932297706604","0.7540932297706604","0.6632099151611328","0.6632099151611328","0.6632099151611328","0.7763528823852539","0.7763528823852539","0.7763528823852539"
"187","","","","","","","","","","","","","","","","0.7242963314056396","0.7242963314056396","0.7242963314056396","0.7689992189407349","0.7689992189407349","0.7689992189407349","0.7547455430030823","0.7547455430030823","0.7547455430030823","0.674791693687439","0.674791693687439","0.674791693687439","0.7815962433815002","0.7815962433815002","0.7815962433815002"
"188","","","","","","","","","","","","","","","","0.7219525575637817","0.7219525575637817","0.7219525575637817","0.76566481590271","0.76566481590271","0.76566481590271","0.7469487190246582","0.7469487190246582","0.7469487190246582","0.689871072769165","0.689871072769165","0.689871072769165","0.7999261617660522","0.7999261617660522","0.7999261617660522"
"189","","","","","","","","","","","","","","","","0.7170489430427551","0.7170489430427551","0.7170489430427551","0.7564525008201599","0.7564525008201599","0.7564525008201599","0.7396532297134399","0.7396532297134399","0.7396532297134399","0.6838565468788147","0.6838565468788147","0.6838565468788147","0.7920336127281189","0.7920336127281189","0.7920336127281189"
"190","","","","","","","","","","","","","","","","0.7055925130844116","0.7055925130844116","0.7055925130844116","0.7516226768493652","0.7516226768493652","0.7516226768493652","0.7434984445571899","0.7434984445571899","0.7434984445571899","0.6496716141700745","0.6496716141700745","0.6496716141700745","0.793255090713501","0.793255090713501","0.793255090713501"
"191","","","","","","","","","","","","","","","","0.7114356160163879","0.7114356160163879","0.7114356160163879","0.7486732602119446","0.7486732602119446","0.7486732602119446","0.7525917887687683","0.7525917887687683","0.7525917887687683","0.6392018795013428","0.6392018795013428","0.6392018795013428","0.7826078534126282","0.7826078534126282","0.7826078534126282"
"192","","","","","","","","","","","","","","","","0.7292004227638245","0.7292004227638245","0.7292004227638245","0.7360218167304993","0.7360218167304993","0.7360218167304993","0.7478522658348083","0.7478522658348083","0.7478522658348083","0.6391603350639343","0.6391603350639343","0.6391603350639343","0.7891427874565125","0.7891427874565125","0.7891427874565125"
"193","","","","","","","","","","","","","","","","0.7272399067878723","0.7272399067878723","0.7272399067878723","0.7394284605979919","0.7394284605979919","0.7394284605979919","0.75049889087677","0.75049889087677","0.75049889087677","0.6266910433769226","0.6266910433769226","0.6266910433769226","0.7725000381469727","0.7725000381469727","0.7725000381469727"
"194","","","","","","","","","","","","","","","","0.7155047655105591","0.7155047655105591","0.7155047655105591","0.7460573315620422","0.7460573315620422","0.7460573315620422","0.750001847743988","0.750001847743988","0.750001847743988","0.6345844268798828","0.6345844268798828","0.6345844268798828","0.760459303855896","0.760459303855896","0.760459303855896"
"195","","","","","","","","","","","","","","","","0.706817090511322","0.706817090511322","0.706817090511322","0.7514455914497375","0.7514455914497375","0.7514455914497375","0.7649688720703125","0.7649688720703125","0.7649688720703125","0.6487625241279602","0.6487625241279602","0.6487625241279602","0.7542850375175476","0.7542850375175476","0.7542850375175476"
"196","","","","","","","","","","","","","","","","0.711580753326416","0.711580753326416","0.711580753326416","0.7548717260360718","0.7548717260360718","0.7548717260360718","0.7683063745498657","0.7683063745498657","0.7683063745498657","0.6504907011985779","0.6504907011985779","0.6504907011985779","0.7415508031845093","0.7415508031845093","0.7415508031845093"
"197","","","","","","","","","","","","","","","","0.719759464263916","0.719759464263916","0.719759464263916","0.7503699064254761","0.7503699064254761","0.7503699064254761","0.7354117035865784","0.7354117035865784","0.7354117035865784","0.6497308611869812","0.6497308611869812","0.6497308611869812","0.7575849890708923","0.7575849890708923","0.7575849890708923"
"198","","","","","","","","","","","","","","","","0.7170174717903137","0.7170174717903137","0.7170174717903137","0.7531192898750305","0.7531192898750305","0.7531192898750305","0.7275450229644775","0.7275450229644775","0.7275450229644775","0.653877317905426","0.653877317905426","0.653877317905426","0.7709993124008179","0.7709993124008179","0.7709993124008179"
"199","","","","","","","","","","","","","","","","0.7023149728775024","0.7023149728775024","0.7023149728775024","0.7633869051933289","0.7633869051933289","0.7633869051933289","0.748654842376709","0.748654842376709","0.748654842376709","0.661005437374115","0.661005437374115","0.661005437374115","0.7654514312744141","0.7654514312744141","0.7654514312744141"
